Date,District,Price_USD
02_2022,նոր_նորք,615.0
02_2022,նորք,3033.7253174677608
02_2022,շենգավիթ,335.42152421630976
02_2022,քանաքեռ,420.9865563080872
02_2022,քանաքեռ_զեյթուն,547.7848101265823
11_2021,աջափնյակ,376.54174044052155
11_2021,ավան,1392.339949763014
11_2021,արաբկիր,643.3057160124384
11_2021,դավթաշեն,595.1888143161051
11_2021,էրեբունի,357.5218857598813
11_2021,կենտրոն,943.7552946118324
11_2021,մալաթիա,381.6861655976084
11_2021,մալաթիա_սեբաստիա,335.72727272727275
11_2021,մարաշ,700.0
11_2021,նոր_նորք,488.275
11_2021,նորք,2972.4962417619577
11_2021,շենգավիթ,346.49136285512157
11_2021,քանաքեռ,488.26121391723393
11_2021,քանաքեռ_զեյթուն,550.4459459459459
10_2020,աջափնյակ,363.36204536831224
10_2020,ավան,823.7709915415912
10_2020,արաբկիր,591.8653336935455
10_2020,դավթաշեն,1208.6175208799689
10_2020,էրեբունի,444.20706745623056
10_2020,կենտրոն,823.3337521062173
10_2020,մալաթիա,652.161748441524
10_2020,մալաթիա_սեբաստիա,3028.44
10_2020,նոր_նորք,1892.2857142857142
10_2020,նորք,438.78486062592566
10_2020,շենգավիթ,315.5729972624929
10_2020,քանաքեռ,398.14124504239965
10_2020,քանաքեռ_զեյթուն,411.8968253968254
06_2022,աջափնյակ,559.2662191504068
06_2022,ավան,628.1579904051622
06_2022,արաբկիր,960.6458943687059
06_2022,դավթաշեն,1202.133269324124
06_2022,էրեբունի,682.9468093726102
06_2022,կենտրոն,1223.5790669004718
06_2022,մալաթիա,480.02792014849075
06_2022,մալաթիա_սեբաստիա,590.2666666666667
06_2022,մարաշ,1139.4193518982727
06_2022,նոր_նորք,2814.1739130434785
06_2022,նորք,2850.125891824134
06_2022,շենգավիթ,1110.6236718125958
06_2022,քանաքեռ,612.546566269829
06_2022,քանաքեռ_զեյթուն,656.1830985915493
01_2020,աջափնյակ,1137.885423488487
01_2020,ավան,724.8216278890775
01_2020,արաբկիր,673.3748517168598
01_2020,դավթաշեն,1321.3156469235566
01_2020,էրեբունի,648.0702487154098
01_2020,կենտրոն,848.973731981151
01_2020,մալաթիա,988.2136345659284
01_2020,մալաթիա_սեբաստիա,3096.5
01_2020,նոր_նորք,1977.7450980392157
01_2020,նորք,300.816077645406
01_2020,շենգավիթ,311.34319131197367
01_2020,քանաքեռ,452.60074522882854
01_2020,քանաքեռ_զեյթուն,398.3333333333333
